,Country/Territory,Code,Year,Meningitis,Alzheimer's Disease and Other Dementias,Parkinson's Disease,Nutritional Deficiencies,Malaria,Drowning,Maternal Disorders,HIV/AIDS,Tuberculosis,Cardiovascular Diseases,Lower Respiratory Infections,Neonatal Disorders,Diarrheal Diseases,Neoplasms,Diabetes Mellitus,Chronic Kidney Disease,Protein-Energy Malnutrition,Chronic Respiratory Diseases,Cirrhosis and Other Chronic Liver Diseases,Digestive Diseases
385,Palau,PLW,2015,0,2,1,0,0,2,0,1,1,59,17,1,1,32,20,11,0,16,4,6
386,Palau,PLW,2016,0,2,1,0,0,2,0,1,1,60,17,1,1,32,21,12,0,16,4,6
387,Palau,PLW,2017,0,2,1,0,0,2,0,2,1,62,17,1,1,33,21,12,0,16,4,6
388,Palau,PLW,2018,0,2,1,0,0,2,0,2,1,63,17,1,1,34,22,12,0,16,4,6
389,Palau,PLW,2019,0,2,1,0,0,2,0,2,1,65,18,1,2,36,23,13,0,17,4,6
390,Papua New Guinea,PNG,1990,641,146,80,169,704,191,472,2,1269,5599,4378,2241,2276,1988,1389,253,166,3338,279,629
391,Papua New Guinea,PNG,1991,966,153,84,171,648,196,493,4,1284,5787,4442,2285,2322,2051,1458,264,169,3446,286,646
392,Papua New Guinea,PNG,1992,973,160,88,174,633,201,508,9,1290,5975,4501,2330,2351,2120,1534,276,171,3552,293,662
393,Papua New Guinea,PNG,1993,934,168,92,174,803,202,511,18,1271,6115,4516,2378,2354,2171,1603,286,172,3630,296,671
394,Papua New Guinea,PNG,1994,940,176,96,174,935,203,516,47,1253,6264,4512,2422,2352,2224,1676,296,172,3707,301,682
395,Papua New Guinea,PNG,1995,898,184,100,176,986,205,527,105,1248,6450,4528,2480,2370,2292,1760,310,174,3800,307,696
396,Papua New Guinea,PNG,1996,636,193,104,179,828,212,547,193,1250,6663,4584,2551,2405,2372,1835,324,177,3897,316,716
397,Papua New Guinea,PNG,1997,627,202,108,197,842,218,563,331,1255,6903,4627,2626,2435,2452,1916,337,194,4010,323,734
398,Papua New Guinea,PNG,1998,643,211,112,237,736,241,591,534,1281,7210,4874,2751,2537,2557,2011,356,235,4152,335,762
399,Papua New Guinea,PNG,1999,621,220,116,198,660,255,618,809,1295,7514,4985,2870,2604,2654,2103,372,195,4278,346,787
400,Papua New Guinea,PNG,2000,601,229,119,201,955,266,621,1152,1290,7795,5084,2976,2638,2730,2189,383,199,4379,352,800
401,Papua New Guinea,PNG,2001,611,237,120,204,1104,275,633,1547,1300,8102,5184,3065,2690,2819,2280,399,202,4474,362,818
402,Papua New Guinea,PNG,2002,622,246,123,207,1113,284,656,1966,1327,8479,5284,3155,2749,2930,2398,418,204,4611,374,843
403,Papua New Guinea,PNG,2003,626,254,126,208,1382,287,670,2360,1348,8858,5359,3250,2778,3035,2520,434,205,4746,386,866
404,Papua New Guinea,PNG,2004,646,263,129,214,1638,298,688,2701,1376,9270,5543,3336,2853,3155,2656,455,210,4895,399,893
405,Papua New Guinea,PNG,2005,689,272,133,225,1736,323,711,2972,1413,9707,5849,3412,2997,3293,2796,478,222,5055,416,927
406,Papua New Guinea,PNG,2006,722,279,134,233,1977,341,723,3141,1434,10075,6086,3491,3109,3410,2868,493,230,5166,431,957
407,Papua New Guinea,PNG,2007,734,287,137,237,1765,350,745,3187,1457,10489,6181,3557,3149,3546,2959,509,234,5297,448,988
408,Papua New Guinea,PNG,2008,694,295,140,239,1944,352,750,3231,1468,10817,6218,3628,3165,3660,3032,519,236,5418,460,1009
409,Papua New Guinea,PNG,2009,688,304,144,238,2285,349,752,3361,1465,11125,6184,3689,3303,3770,3103,527,234,5528,472,1029
410,Papua New Guinea,PNG,2010,698,313,149,240,1606,359,766,3521,1496,11624,6246,3760,3299,3977,3231,549,236,5710,496,1073
411,Papua New Guinea,PNG,2011,698,317,151,236,1231,360,762,3644,1493,12031,6241,3825,3208,4155,3374,569,232,5834,518,1111
412,Papua New Guinea,PNG,2012,702,326,155,233,1156,362,734,3696,1498,12401,6260,3902,3204,4305,3510,586,230,5974,534,1139
413,Papua New Guinea,PNG,2013,682,334,159,230,1537,363,728,3662,1498,12700,6280,3983,3200,4427,3624,601,226,6086,545,1159
414,Papua New Guinea,PNG,2014,669,344,164,223,1391,363,737,3591,1507,13081,6260,4054,3180,4593,3772,621,220,6218,562,1189
415,Papua New Guinea,PNG,2015,648,355,170,239,870,361,760,3606,1525,13580,6200,4123,3137,4810,3961,647,235,6388,586,1229
416,Papua New Guinea,PNG,2016,641,360,174,210,1353,368,749,3695,1518,13910,6271,4206,3144,4965,4112,665,207,6498,599,1253
417,Papua New Guinea,PNG,2017,623,372,182,207,1306,374,754,3780,1525,14431,6304,4262,3203,5187,4286,688,203,6718,621,1298
418,Papua New Guinea,PNG,2018,609,387,191,206,945,378,767,3818,1534,15029,6305,4316,3154,5435,4505,716,202,6954,643,1336
419,Papua New Guinea,PNG,2019,599,402,199,205,928,379,770,3830,1538,15540,6311,4363,3116,5645,4697,741,202,7154,660,1368
420,Samoa,WSM,1990,5,15,7,5,0,12,3,1,18,357,67,43,15,102,60,31,5,104,25,47
421,Samoa,WSM,1991,4,16,7,5,0,12,3,2,18,362,65,41,14,104,63,32,5,105,25,47
422,Samoa,WSM,1992,4,16,7,5,0,12,3,2,18,367,64,38,14,105,65,34,5,106,25,47
423,Samoa,WSM,1993,4,16,7,5,0,12,3,3,18,372,62,36,14,106,68,35,5,106,25,47
424,Samoa,WSM,1994,4,16,7,5,0,13,3,3,18,378,61,34,13,108,70,36,5,106,25,47
425,Samoa,WSM,1995,4,17,7,5,0,13,3,4,18,384,60,32,13,110,73,37,5,106,25,47
426,Samoa,WSM,1996,4,17,7,5,0,13,3,4,17,389,59,30,13,111,76,39,4,106,24,47
427,Samoa,WSM,1997,3,17,7,4,0,13,3,4,17,393,58,29,12,112,79,40,4,106,24,47
428,Samoa,WSM,1998,3,18,7,4,0,13,3,4,16,397,57,27,12,113,82,41,4,105,25,47
429,Samoa,WSM,1999,3,18,8,4,0,13,3,5,16,404,57,27,12,115,86,43,4,105,25,47
430,Samoa,WSM,2000,3,18,8,4,0,13,3,5,15,411,57,26,11,117,89,44,4,104,25,47
431,Samoa,WSM,2001,3,19,8,4,0,13,2,5,15,418,57,25,11,118,93,47,4,103,25,47
432,Samoa,WSM,2002,3,19,8,4,0,13,2,5,15,424,57,23,11,120,97,49,4,102,25,47
433,Samoa,WSM,2003,3,20,8,4,0,13,2,5,15,433,57,23,11,122,100,50,4,101,25,47
434,Samoa,WSM,2004,3,20,8,4,0,13,2,5,14,441,57,22,11,124,103,52,4,101,25,48
435,Samoa,WSM,2005,3,21,8,4,0,13,2,5,14,449,58,22,11,126,107,53,4,101,25,48
436,Samoa,WSM,2006,3,22,8,4,0,13,2,6,14,458,59,21,11,128,108,54,4,101,26,49
437,Samoa,WSM,2007,3,22,9,4,0,13,1,6,14,465,59,21,11,130,108,54,4,101,26,49
438,Samoa,WSM,2008,3,23,9,4,0,13,1,6,13,472,59,20,11,132,109,54,4,102,26,50
439,Samoa,WSM,2009,3,24,9,4,0,13,1,7,13,479,60,20,11,133,110,54,4,102,27,50
440,Samoa,WSM,2010,3,24,9,4,0,13,1,7,14,485,61,20,11,134,110,55,4,103,27,50
441,Samoa,WSM,2011,3,25,9,4,0,13,1,7,14,492,61,20,11,136,111,55,4,103,27,51
442,Samoa,WSM,2012,3,26,9,4,0,13,1,8,14,498,62,20,12,138,112,56,4,104,27,52
443,Samoa,WSM,2013,3,26,9,4,0,13,1,8,14,505,62,19,12,139,113,56,4,105,28,52
444,Samoa,WSM,2014,3,26,9,4,0,13,1,9,15,511,63,19,12,141,114,57,4,105,28,53
445,Samoa,WSM,2015,2,27,10,5,0,13,1,10,14,517,63,19,12,144,115,58,4,105,28,53
446,Samoa,WSM,2016,2,27,10,5,0,13,1,11,14,522,63,18,12,147,117,59,4,105,29,54
447,Samoa,WSM,2017,2,27,10,5,0,14,1,11,14,528,64,18,12,150,119,59,4,105,29,54
448,Samoa,WSM,2018,2,28,10,5,0,14,1,12,13,533,64,18,12,153,121,60,4,105,30,55
449,Samoa,WSM,2019,2,28,10,4,0,13,1,13,13,539,63,17,11,155,124,61,4,105,30,55
450,Solomon Islands,SLB,1990,23,8,8,36,69,60,43,4,40,1004,447,144,310,224,114,67,35,187,71,109
451,Solomon Islands,SLB,1991,23,8,9,36,70,62,45,5,40,1042,459,148,310,234,122,70,36,193,73,112
452,Solomon Islands,SLB,1992,23,9,9,36,76,64,46,6,40,1075,468,151,308,242,130,74,35,198,75,115
453,Solomon Islands,SLB,1993,23,9,9,35,82,67,47,7,40,1108,476,154,304,251,138,78,35,204,76,117
454,Solomon Islands,SLB,1994,23,9,10,35,84,69,48,9,40,1142,485,157,300,260,147,83,35,209,78,120
455,Solomon Islands,SLB,1995,23,10,10,34,91,71,49,10,40,1174,490,159,295,269,157,88,34,213,80,123
456,Solomon Islands,SLB,1996,23,10,11,34,93,74,50,11,39,1210,499,161,291,279,167,93,34,219,82,126
457,Solomon Islands,SLB,1997,23,11,11,34,89,77,52,12,39,1251,511,163,288,291,177,99,34,226,85,129
458,Solomon Islands,SLB,1998,24,11,12,38,85,83,53,13,39,1293,538,166,295,303,189,105,37,233,87,133
459,Solomon Islands,SLB,1999,25,12,12,39,91,87,55,14,39,1331,555,169,295,315,200,112,39,239,89,136
460,Solomon Islands,SLB,2000,25,12,13,39,107,91,57,14,40,1389,546,171,296,331,212,105,39,248,91,139
461,Solomon Islands,SLB,2001,25,13,13,39,130,94,60,15,41,1453,527,172,300,349,223,96,38,257,93,142
462,Solomon Islands,SLB,2002,25,13,13,38,168,97,62,16,43,1498,518,173,305,363,234,92,38,264,95,144
463,Solomon Islands,SLB,2003,25,13,13,36,184,98,64,17,45,1546,509,173,306,376,248,92,35,271,97,147
464,Solomon Islands,SLB,2004,24,14,14,33,206,99,66,17,47,1588,500,172,303,388,262,93,33,276,98,149
465,Solomon Islands,SLB,2005,24,14,14,33,220,101,67,18,48,1631,503,171,305,401,277,96,33,282,101,152
466,Solomon Islands,SLB,2006,24,15,15,33,222,103,68,19,49,1682,505,167,305,415,283,95,32,289,103,156
467,Solomon Islands,SLB,2007,25,15,15,34,262,106,68,19,49,1715,510,161,305,425,286,94,33,292,105,158
468,Solomon Islands,SLB,2008,22,15,15,33,437,105,65,21,48,1693,498,154,292,421,279,90,33,287,104,156
469,Solomon Islands,SLB,2009,21,16,15,32,352,108,66,22,49,1771,502,147,292,442,291,92,32,297,109,162
470,Solomon Islands,SLB,2010,21,17,16,32,377,110,66,23,49,1801,502,143,287,453,295,92,32,299,110,164
471,Solomon Islands,SLB,2011,21,17,16,31,244,113,66,23,49,1885,508,140,283,478,317,96,31,310,115,171
472,Solomon Islands,SLB,2012,21,18,17,29,197,113,66,23,48,1936,505,136,274,495,333,99,29,315,118,174
473,Solomon Islands,SLB,2013,21,19,17,29,165,115,65,24,48,1983,509,132,269,511,350,102,29,320,121,178
474,Solomon Islands,SLB,2014,25,19,18,28,114,117,64,26,47,2038,510,128,264,529,370,106,28,326,124,182
475,Solomon Islands,SLB,2015,19,20,18,29,112,119,63,29,47,2076,511,125,262,543,389,110,29,330,127,184
476,Solomon Islands,SLB,2016,18,20,18,28,156,120,62,32,46,2091,506,121,254,548,405,117,28,330,128,186
477,Solomon Islands,SLB,2017,17,21,18,27,145,120,60,34,45,2156,489,116,250,588,408,98,27,335,130,188
478,Solomon Islands,SLB,2018,17,21,19,27,96,121,59,37,44,2238,476,113,244,641,417,84,26,342,130,188
479,Solomon Islands,SLB,2019,17,22,19,26,87,122,59,41,44,2285,479,112,238,650,432,89,25,347,133,192
480,Tokelau,TKL,1990,0,0,0,0,0,0,0,0,0,5,1,1,0,2,1,0,0,2,0,1
481,Tokelau,TKL,1991,0,0,0,0,0,0,0,0,0,5,1,1,0,2,1,0,0,2,0,1
482,Tokelau,TKL,1992,0,0,0,0,0,0,0,0,0,5,1,1,0,2,1,0,0,2,0,1
483,Tokelau,TKL,1993,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,0,0,2,0,1
484,Tokelau,TKL,1994,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,0,0,1,0,1
485,Tokelau,TKL,1995,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,0,0,1,0,1
486,Tokelau,TKL,1996,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,0,0,1,0,1
487,Tokelau,TKL,1997,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,0,0,1,0,1
488,Tokelau,TKL,1998,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,0,0,1,0,1
489,Tokelau,TKL,1999,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,0,0,1,0,1
490,Tokelau,TKL,2000,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,0,0,1,0,1
491,Tokelau,TKL,2001,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,1,0,1,0,1
492,Tokelau,TKL,2002,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,1,0,1,0,1
493,Tokelau,TKL,2003,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,1,0,1,0,0
494,Tokelau,TKL,2004,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,1,0,1,0,0
495,Tokelau,TKL,2005,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,1,0,1,0,0
496,Tokelau,TKL,2006,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,1,0,0
497,Tokelau,TKL,2007,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,1,0,0
498,Tokelau,TKL,2008,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,1,0,0
499,Tokelau,TKL,2009,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,1,0,0
500,Tokelau,TKL,2010,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,1,0,0
501,Tokelau,TKL,2011,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,1,0,0
502,Tokelau,TKL,2012,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,1,0,0
503,Tokelau,TKL,2013,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,1,0,0
504,Tokelau,TKL,2014,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0
505,Tokelau,TKL,2015,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0
506,Tokelau,TKL,2016,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,1,0,0
507,Tokelau,TKL,2017,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,1,0,0
508,Tokelau,TKL,2018,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,1,0,0
509,Tokelau,TKL,2019,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,1,0,0
510,Tuvalu,TUV,1990,1,1,1,1,0,1,1,0,3,33,10,7,3,10,6,2,1,10,2,4
511,Tuvalu,TUV,1991,1,1,1,1,0,1,1,0,3,33,9,7,3,10,6,3,1,10,2,4
512,Tuvalu,TUV,1992,1,1,1,1,0,1,1,0,2,33,9,6,3,10,6,3,1,9,2,4
513,Tuvalu,TUV,1993,1,1,1,1,0,1,1,0,2,34,8,6,2,10,7,3,1,9,2,4
514,Tuvalu,TUV,1994,1,1,1,1,0,1,1,0,2,34,8,5,2,10,7,3,1,9,2,4
515,Tuvalu,TUV,1995,0,1,1,1,0,1,0,0,2,34,7,5,2,11,7,3,1,9,2,4
516,Tuvalu,TUV,1996,0,1,1,1,0,1,0,0,2,35,7,5,2,11,7,3,1,9,2,4
517,Tuvalu,TUV,1997,0,1,1,1,0,1,0,0,2,35,7,5,2,11,8,3,1,9,2,4
518,Tuvalu,TUV,1998,0,1,1,1,0,1,0,0,2,36,6,4,2,11,8,3,1,9,2,4
519,Tuvalu,TUV,1999,0,1,1,1,0,1,0,0,2,36,6,4,2,11,8,3,1,9,2,4
520,Tuvalu,TUV,2000,0,1,1,1,0,1,0,0,2,36,6,4,2,11,8,3,1,9,2,4
521,Tuvalu,TUV,2001,0,1,1,1,0,1,0,0,2,36,6,3,2,11,8,3,1,8,2,4
522,Tuvalu,TUV,2002,0,1,1,1,0,1,0,0,2,36,5,3,2,11,9,4,1,8,2,4
523,Tuvalu,TUV,2003,0,1,1,1,0,1,0,0,2,36,5,3,2,11,9,4,1,8,2,4
524,Tuvalu,TUV,2004,0,1,1,0,0,1,0,0,1,36,5,3,2,11,9,4,0,8,2,4
525,Tuvalu,TUV,2005,0,1,1,0,0,1,0,0,1,37,5,2,2,11,9,4,0,8,2,4
526,Tuvalu,TUV,2006,0,1,1,0,0,1,0,0,1,37,5,2,2,11,9,4,0,8,2,4
527,Tuvalu,TUV,2007,0,1,1,0,0,1,0,0,1,38,5,2,1,12,9,4,0,8,2,4
528,Tuvalu,TUV,2008,0,1,1,0,0,1,0,0,1,38,5,2,1,12,10,4,0,8,2,4
529,Tuvalu,TUV,2009,0,1,1,0,0,1,0,0,1,39,5,2,1,12,10,4,0,8,2,4
530,Tuvalu,TUV,2010,0,1,1,0,0,1,0,0,1,39,5,2,1,12,10,4,0,8,2,4
531,Tuvalu,TUV,2011,0,1,1,0,0,1,0,0,1,40,5,2,1,12,10,4,0,8,2,4
532,Tuvalu,TUV,2012,0,1,1,0,0,1,0,0,1,40,5,2,1,12,10,4,0,8,2,4
533,Tuvalu,TUV,2013,0,1,1,0,0,1,0,1,1,40,5,2,1,12,10,4,0,8,2,4
534,Tuvalu,TUV,2014,0,1,1,0,0,1,0,1,1,41,5,1,1,13,10,4,0,8,2,4
535,Tuvalu,TUV,2015,0,2,1,0,0,1,0,1,1,41,5,1,1,13,10,4,0,7,2,4
536,Tuvalu,TUV,2016,0,2,1,0,0,1,0,1,1,41,5,1,1,13,11,4,0,7,2,4
537,Tuvalu,TUV,2017,0,2,1,0,0,1,0,1,1,42,5,1,1,13,11,4,0,7,2,4
538,Tuvalu,TUV,2018,0,2,1,0,0,1,0,1,1,42,5,1,1,13,11,4,0,7,2,4
539,Tuvalu,TUV,2019,0,2,1,0,0,1,0,1,1,42,5,1,1,14,11,5,0,7,2,4
540,Vanuatu,VUT,1990,6,7,5,11,90,14,6,2,30,311,71,74,61,76,28,16,11,90,26,49
541,Vanuatu,VUT,1991,6,7,5,11,66,16,6,2,32,330,73,74,61,81,30,17,11,94,28,51
542,Vanuatu,VUT,1992,6,7,5,11,49,17,7,3,33,347,74,74,62,86,32,19,11,98,29,54
543,Vanuatu,VUT,1993,6,7,5,11,39,17,7,3,34,362,76,75,62,89,33,20,11,101,30,55
544,Vanuatu,VUT,1994,6,8,6,11,16,18,8,4,35,380,77,75,63,94,35,21,11,105,31,58
545,Vanuatu,VUT,1995,6,8,6,11,29,19,8,4,34,386,78,76,62,95,36,21,11,105,31,58
546,Vanuatu,VUT,1996,6,8,6,11,22,20,8,4,34,399,79,77,62,98,38,23,11,108,32,59
547,Vanuatu,VUT,1997,6,8,6,12,23,21,8,5,33,410,80,79,62,101,40,24,11,109,32,60
548,Vanuatu,VUT,1998,6,8,6,12,22,22,8,5,33,420,82,80,62,104,42,25,11,110,33,61
549,Vanuatu,VUT,1999,7,9,6,13,20,23,8,5,33,435,87,82,64,108,44,26,13,113,34,63
550,Vanuatu,VUT,2000,7,9,6,13,49,24,8,5,32,437,87,84,63,108,45,26,13,111,33,62
551,Vanuatu,VUT,2001,7,9,6,13,44,24,8,6,32,454,89,85,64,113,49,28,13,113,34,63
552,Vanuatu,VUT,2002,7,9,6,13,93,24,8,6,32,451,90,86,63,112,50,29,13,110,33,61
553,Vanuatu,VUT,2003,7,9,6,12,127,24,7,7,32,454,90,86,62,112,51,30,12,109,32,60
554,Vanuatu,VUT,2004,6,9,6,12,126,24,7,7,34,471,90,86,62,117,55,33,12,111,33,61
555,Vanuatu,VUT,2005,7,10,6,12,94,26,8,7,35,503,94,86,64,125,62,36,12,116,34,64
556,Vanuatu,VUT,2006,7,10,7,12,81,26,8,8,36,528,96,85,64,132,66,38,12,120,35,66
557,Vanuatu,VUT,2007,7,11,7,13,60,28,8,8,37,558,101,86,66,141,71,41,13,125,37,69
558,Vanuatu,VUT,2008,7,11,8,13,48,28,8,9,37,586,103,85,66,149,76,44,13,129,38,71
559,Vanuatu,VUT,2009,7,12,8,13,50,29,8,10,37,608,104,85,66,155,80,46,12,132,39,72
560,Vanuatu,VUT,2010,7,12,8,13,43,29,8,10,37,631,104,84,65,162,84,49,12,135,40,74
561,Vanuatu,VUT,2011,6,13,9,12,24,30,8,11,38,665,105,83,66,171,91,52,12,141,41,76
562,Vanuatu,VUT,2012,6,14,9,12,16,30,8,11,38,689,105,80,65,178,95,54,12,144,42,78
563,Vanuatu,VUT,2013,6,14,10,12,9,30,8,12,39,716,105,78,65,185,100,57,12,148,43,80
564,Vanuatu,VUT,2014,6,15,10,12,2,30,8,13,40,742,107,77,66,192,105,59,12,153,44,82
565,Vanuatu,VUT,2015,6,16,11,12,1,31,8,14,40,767,108,75,67,198,110,62,11,156,45,84
566,Vanuatu,VUT,2016,6,17,11,12,1,32,8,15,41,793,111,75,68,205,115,64,12,161,46,86
567,Vanuatu,VUT,2017,6,17,12,12,1,32,8,16,41,817,112,73,69,212,119,66,12,164,48,88
568,Vanuatu,VUT,2018,6,18,12,12,1,32,8,17,41,843,112,71,68,219,123,68,12,168,48,90
569,Vanuatu,VUT,2019,6,19,13,12,1,32,8,19,41,869,113,69,68,225,127,70,12,172,49,92
